method_name,image_name,pcc_clean,psnr_clean,noise_model,circuit_depth,circuit_size,cnot_count,n_qubits,n_shots,pcc_noised_0.01,psnr_noised_0.01,pcc_noised_0.1,psnr_noised_0.1,pcc_noised_0.2,psnr_noised_0.2,pcc_noised_0.5,psnr_noised_0.5,pcc_noised_0.9,psnr_noised_0.9,pcc_noised_1.0,psnr_noised_1.0
neqr,image_003_2x2_,1.0,inf,depolarizing_1q,3,12,449394,10,1024,1.0,inf,1.0,inf,1.0,inf,0.9999895207335612,54.15140352195873,0.9999895207335612,54.15140352195873,1.0,inf
neqr,image_004_2x2_,0.9999999999999998,inf,depolarizing_1q,3,12,500909,10,1024,0.9999999999999998,inf,0.9999999999999998,inf,0.99999890449529,54.15140352195873,0.9999907429264512,54.15140352195873,0.99999890449529,54.15140352195873,0.9999950659337324,51.141103565318915
neqr,image_005_2x2_,1.0,inf,depolarizing_1q,3,12,376833,10,1024,1.0,inf,1.0,inf,1.0,inf,0.9999951537028393,51.141103565318915,0.9999919653728031,54.15140352195873,0.9999946669988397,51.141103565318915
neqr,image_006_2x2_,1.0,inf,depolarizing_1q,3,12,376833,10,1024,0.9999991022909193,54.15140352195873,1.0,inf,0.999995212311457,51.141103565318915,0.9999991022909193,54.15140352195873,0.9999991022909193,54.15140352195873,0.9999867160687019,49.3801909747621
neqr,image_007_2x2_,1.0,inf,depolarizing_1q,3,12,376833,10,1024,0.9999918243711197,54.15140352195873,0.9999918243711197,54.15140352195873,0.9999918243711197,54.15140352195873,0.999977459582236,51.141103565318915,0.999989724889706,51.141103565318915,0.9999900586689268,49.3801909747621
neqr,image_008_4x4_,1.0,inf,depolarizing_1q,3,14,-1,12,1024,0.9999949772205247,60.17200343523835,0.9999566642210362,50.6295783408451,0.9999532180894386,50.6295783408451,0.9999687295294292,51.141103565318915,0.9999618973851321,50.6295783408451,0.9999842808445919,55.400790888041726
neqr,image_009_4x4_,1.0,inf,depolarizing_1q,3,14,-1,12,1024,0.9999962306077341,60.17200343523835,0.9999588974640562,50.17200343523835,0.9999611411695544,50.17200343523835,0.9999615706196834,50.6295783408451,0.9999733181066515,52.390490931401914,0.9999619762454213,50.6295783408451
neqr,image_010_4x4_,1.0,inf,depolarizing_1q,3,14,-1,12,1024,1.0,inf,0.9999541691892908,49.758076583656106,0.9999719474349547,49.758076583656106,0.9999639021651331,50.17200343523835,0.9999760038903651,51.72102303509578,0.9999865419449987,55.400790888041726
neqr,image_011_4x4_,1.0,inf,depolarizing_1q,3,14,-1,12,1024,0.999994959029322,60.17200343523835,0.9999645212370223,51.141103565318915,0.999948914372767,49.758076583656106,0.999955300816334,50.6295783408451,0.9999660271307688,51.72102303509578,0.9999689538285984,52.390490931401914
neqr,image_012_4x4_,1.0,inf,depolarizing_1q,3,14,-1,12,1024,0.9999964811314747,60.17200343523835,0.9999616531300574,50.6295783408451,0.999961664930476,50.6295783408451,0.9999616688910576,50.6295783408451,0.9999660232562109,51.141103565318915,0.9999580859554756,50.17200343523835
neqr,image_013_4x4_,0.9999999999999998,inf,depolarizing_1q,3,14,-1,12,1024,0.9999956654117024,60.17200343523835,0.9999600219298527,50.17200343523835,0.9999739377994012,50.6295783408451,0.9999711326197731,50.17200343523835,0.9999820107650921,53.182303391878165,0.9999709122787857,50.6295783408451
neqr,image_014_4x4_,1.0,inf,depolarizing_1q,3,14,-1,12,1024,1.0,inf,0.9999526817502231,49.3801909747621,0.9999703625527694,51.141103565318915,0.9999678838463526,51.141103565318915,0.9999726849557153,51.72102303509578,0.999979617672441,52.390490931401914
neqr,image_015_4x4_,1.0,inf,depolarizing_1q,3,14,-1,12,1024,0.999996112261498,60.17200343523835,0.9999601041655803,50.17200343523835,0.9999504352994478,49.3801909747621,0.9999761250174436,52.390490931401914,0.9999705753536812,51.141103565318915,0.9999826850892701,53.182303391878165
qualpi,image_000_2x2_,1.0,inf,depolarizing_1q,3,12,449394,10,1024,1.0,inf,1.0,inf,1.0,inf,1.0,inf,0.9999930117743838,54.15140352195873,0.9999993473429977,54.15140352195873
qualpi,image_001_2x2_,1.0,inf,depolarizing_1q,3,12,500909,10,1024,0.9999870064449983,51.141103565318915,0.9999870064449983,51.141103565318915,0.9999715895555441,49.3801909747621,0.9999959734556749,49.3801909747621,0.9999715895555441,49.3801909747621,0.9999870064449983,51.141103565318915
qualpi,image_002_2x2_,0.9999999999999998,inf,depolarizing_1q,3,12,500909,10,1024,0.9999999999999998,inf,0.9999976632154502,54.15140352195873,0.9999999999999998,inf,0.9999940408209356,54.15140352195873,0.9999940408209356,54.15140352195873,0.9999757453471181,49.3801909747621
qualpi,image_003_2x2_,1.0,inf,depolarizing_1q,3,12,449394,10,1024,1.0,inf,1.0,inf,0.9999935190456457,54.15140352195873,0.9999901507788663,54.15140352195873,1.0,inf,0.9999974780927,51.141103565318915
qualpi,image_004_2x2_,0.9999999999999998,inf,depolarizing_1q,3,12,500909,10,1024,0.9999999999999998,inf,0.9999907429264512,54.15140352195873,0.9999999999999998,inf,0.9999907429264512,54.15140352195873,0.9999999999999998,inf,0.99999890449529,54.15140352195873
qualpi,image_005_2x2_,1.0,inf,depolarizing_1q,3,12,376833,10,1024,1.0,inf,1.0,inf,1.0,inf,1.0,inf,0.9999919653728031,54.15140352195873,0.9999946669988397,51.141103565318915
qualpi,image_006_2x2_,1.0,inf,depolarizing_1q,3,12,376833,10,1024,1.0,inf,1.0,inf,0.9999991022909193,54.15140352195873,0.9999991022909193,54.15140352195873,0.9999903545578852,51.141103565318915,0.9999991022909193,54.15140352195873
qualpi,image_007_2x2_,1.0,inf,depolarizing_1q,3,12,376833,10,1024,0.9999918243711197,54.15140352195873,0.9999939233408677,54.15140352195873,0.999981711735792,51.141103565318915,1.0,inf,0.999981711735792,51.141103565318915,0.9999978537968501,54.15140352195873
qualpi,image_008_4x4_,1.0,inf,depolarizing_1q,3,14,-1,12,1024,0.9999950863894942,60.17200343523835,0.9999471062552473,49.758076583656106,0.999958897678646,50.17200343523835,0.9999772489830392,52.390490931401914,0.9999607273629879,51.141103565318915,0.9999598450275871,50.6295783408451
qualpi,image_009_4x4_,1.0,inf,depolarizing_1q,3,14,-1,12,1024,0.9999919650688732,57.16170347859854,0.9999539492899332,50.17200343523835,0.9999589751691703,50.6295783408451,0.999963780649618,51.141103565318915,0.9999723769473665,51.72102303509578,0.9999644631162041,50.6295783408451
qualpi,image_010_4x4_,1.0,inf,depolarizing_1q,3,14,-1,12,1024,0.9999954958479422,60.17200343523835,0.9999660991158736,50.17200343523835,0.9999625075539225,51.141103565318915,0.9999742182411534,51.72102303509578,0.9999787099680946,53.182303391878165,0.9999873665989023,54.15140352195873
qualpi,image_011_4x4_,1.0,inf,depolarizing_1q,3,14,-1,12,1024,0.9999905386371571,57.16170347859854,0.9999403511486449,49.3801909747621,0.9999512167404251,50.17200343523835,0.9999704472961611,52.390490931401914,0.9999512794901412,50.17200343523835,0.9999519915472797,50.17200343523835
qualpi,image_012_4x4_,1.0,inf,depolarizing_1q,3,14,-1,12,1024,1.0,inf,0.9999486536262632,49.3801909747621,0.9999489658761251,49.3801909747621,0.999955224456262,49.758076583656106,0.9999708802913345,51.141103565318915,0.9999703828256763,51.72102303509578
qualpi,image_013_4x4_,0.9999999999999998,inf,depolarizing_1q,3,14,-1,12,1024,0.9999955609547875,60.17200343523835,0.9999705049720228,51.72102303509578,0.9999673134456236,51.72102303509578,0.9999750196342138,51.72102303509578,0.9999696532050683,50.17200343523835,0.999973308764829,52.390490931401914
qualpi,image_014_4x4_,1.0,inf,depolarizing_1q,3,14,-1,12,1024,0.9999968932464159,60.17200343523835,0.9999574721134044,49.758076583656106,0.9999529927234484,49.3801909747621,0.9999744207830858,51.72102303509578,0.9999738601702646,51.141103565318915,0.999967927697597,51.141103565318915
qualpi,image_015_4x4_,1.0,inf,depolarizing_1q,3,14,-1,12,1024,1.0,inf,0.9999602161400927,50.17200343523835,0.999961932470365,50.17200343523835,0.9999579836763857,49.758076583656106,0.9999642404174446,50.6295783408451,0.9999760676173919,51.72102303509578
